yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,majorityEntry,citizenship,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,meansOfControlConcatenated,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval,isSlaveryAndPractices,typeOfExploitConcatenated,typeOfLabourAgriculture,typeOfLabourAquafarming,typeOfLabourBegging,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourIllicitActivities,typeOfLabourManufacturing,typeOfLabourMiningOrDrilling,typeOfLabourPeddling,typeOfLabourTransportation,typeOfLabourOther,typeOfLabourNotSpecified,typeOfLabourConcatenated,typeOfSexProstitution,typeOfSexPornography,typeOfSexRemoteInteractiveServices,typeOfSexPrivateSexualServices,typeOfSexConcatenated,isAbduction,RecruiterRelationship,CountryOfExploitation,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther,recruiterRelationUnknown,record_id,Entity,Code,Year,"16.2.2 - Detected victims of human trafficking, by age and sex (number) - VC_HTF_DETV - under 18 years old - Female"
2006,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,195,Ireland,IRL,2015,6
2006,Case Management,Female,39--47,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,196,Ireland,IRL,2016,9
2006,Case Management,Female,39--47,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,197,Ireland,IRL,2017,5
2006,Case Management,Female,39--47,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domestic work,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,198,Italy,ITA,2012,102
2006,Case Management,Female,39--47,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domestic work,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,199,Italy,ITA,2013,92
2006,Case Management,Female,39--47,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,200,Italy,ITA,2014,110
2006,Case Management,Female,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,201,Italy,ITA,2015,89
2006,Case Management,Female,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,202,Italy,ITA,2016,96
2006,Case Management,Female,9--17,Minor,Minor,Minor,ID,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Restricts movement;Takes earnings;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domestic work,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,203,Italy,ITA,2017,74
2006,Case Management,Female,9--17,Minor,,,ID,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domestic work,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,204,Italy,ITA,2018,79
2006,Case Management,Female,9--17,Minor,,,ID,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domestic work,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,205,Italy,ITA,2019,108
2006,Case Management,Female,9--17,Minor,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,206,Italy,ITA,2020,100
2006,Case Management,Female,9--17,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,207,Italy,ITA,2021,96
2006,Case Management,Female,9--17,Minor,,,RO,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RO,0.0,0.0,0.0,0.0,1.0,208,Italy,ITA,2022,34
2006,Case Management,Male,18--20,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,209,Jamaica,JAM,2012,21
2006,Case Management,Male,18--20,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,210,Kazakhstan,KAZ,2017,6
2006,Case Management,Male,21--23,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,211,Laos,LAO,2014,42
2006,Case Management,Male,21--23,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,212,Laos,LAO,2015,23
2006,Case Management,Male,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,213,Lebanon,LBN,2019,6
2006,Case Management,Male,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,214,Lithuania,LTU,2015,5
2006,Case Management,Male,27--29,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,215,Malaysia,MYS,2017,56
2006,Case Management,Male,27--29,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,216,Malaysia,MYS,2018,11
2006,Case Management,Male,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,217,Malaysia,MYS,2021,33
2006,Case Management,Male,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,218,Malaysia,MYS,2022,6
2006,Case Management,Male,30--38,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,219,Mali,MLI,2007,5
2006,Case Management,Male,30--38,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,220,Mali,MLI,2017,24
2006,Case Management,Male,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,221,Mauritius,MUS,2015,10
2006,Case Management,Male,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,222,Mexico,MEX,2008,14
2006,Case Management,Male,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,223,Mexico,MEX,2010,26
2006,Case Management,Male,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,224,Mexico,MEX,2011,15
2006,Case Management,Male,39--47,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,225,Mexico,MEX,2014,12
2006,Case Management,Male,39--47,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,226,Mexico,MEX,2015,368
2006,Case Management,Male,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,227,Mexico,MEX,2016,41
2006,Case Management,Male,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,228,Mexico,MEX,2017,90
2006,Case Management,Male,48+,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,229,Mexico,MEX,2018,87
2006,Case Management,Male,48+,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,230,Mexico,MEX,2020,55
2006,Case Management,Male,9--17,Minor,,,GH,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Other;Not specified,0.0,,,,,0.0,,GH,0.0,0.0,0.0,0.0,1.0,231,Mexico,MEX,2021,5
2006,Case Management,Male,9--17,Minor,,,GH,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,GH,0.0,0.0,0.0,0.0,1.0,232,Mexico,MEX,2022,17
2006,Case Management,Male,9--17,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,233,Moldova,MDA,2011,7
2007,Case Management,Female,0--8,Minor,,,CD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UG,0.0,0.0,0.0,0.0,1.0,234,Moldova,MDA,2012,6
2007,Case Management,Female,0--8,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,235,Moldova,MDA,2013,8
2007,Case Management,Female,18--20,Adult,,,BG,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,BG,0.0,0.0,0.0,0.0,1.0,236,Moldova,MDA,2017,17
2007,Case Management,Female,18--20,Adult,,,BY,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,237,Moldova,MDA,2018,11
2007,Case Management,Female,18--20,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,238,Moldova,MDA,2019,18
2007,Case Management,Female,18--20,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,239,Moldova,MDA,2022,43
2007,Case Management,Female,18--20,Adult,,,RO,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RO,0.0,0.0,0.0,0.0,1.0,240,Morocco,MAR,2017,9
2007,Case Management,Female,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,AE,0.0,0.0,0.0,0.0,1.0,241,Morocco,MAR,2020,37
2007,Case Management,Female,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,242,Morocco,MAR,2021,15
2007,Case Management,Female,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,243,Mozambique,MOZ,2012,10
2007,Case Management,Female,18--20,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,TR,0.0,0.0,0.0,0.0,1.0,244,Myanmar,MMR,2010,29
2007,Case Management,Female,21--23,Adult,,,BG,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,BG,0.0,0.0,0.0,0.0,1.0,245,Myanmar,MMR,2011,9
2007,Case Management,Female,21--23,Adult,,,ID,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MY,0.0,0.0,0.0,0.0,1.0,246,Myanmar,MMR,2015,46
2007,Case Management,Female,21--23,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,247,Myanmar,MMR,2016,15
2007,Case Management,Female,21--23,Adult,,,RO,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RO,0.0,0.0,0.0,0.0,1.0,248,Myanmar,MMR,2017,12
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,AE,0.0,0.0,0.0,0.0,1.0,249,Myanmar,MMR,2019,72
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,250,Namibia,NAM,2018,8
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,251,Namibia,NAM,2019,10
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,TR,0.0,0.0,0.0,0.0,1.0,252,Nepal,NPL,2009,6
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,253,Nepal,NPL,2018,50
2007,Case Management,Female,21--23,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,0.0,False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,254,Nepal,NPL,2020,396
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,RU,0.0,0.0,0.0,0.0,1.0,255,Netherlands,NLD,2007,16
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Not specified,0.0,,,,,0.0,,TR,0.0,0.0,0.0,0.0,1.0,256,Netherlands,NLD,2008,5
2007,Case Management,Female,21--23,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Other;Not specified,0.0,,,,,0.0,,TR,0.0,0.0,0.0,0.0,1.0,257,Netherlands,NLD,2009,7
2007,Case Management,Female,24--26,Adult,,,BG,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,BG,0.0,0.0,0.0,0.0,1.0,258,Netherlands,NLD,2010,7
2007,Case Management,Female,24--26,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,259,Netherlands,NLD,2011,10
2007,Case Management,Female,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,CZ,0.0,0.0,0.0,0.0,1.0,260,Netherlands,NLD,2012,25
2007,Case Management,Female,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,PL,0.0,0.0,0.0,0.0,1.0,261,Netherlands,NLD,2013,32
2007,Case Management,Female,24--26,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,262,Netherlands,NLD,2014,65
2007,Case Management,Female,24--26,Adult,Adult,Adult,UA,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,0.0,False promises;Physical Abuse;Psychological abuse;Restricts movement;Sexual abuse;Threats;Withholds documents,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,263,Netherlands,NLD,2015,70
2007,Case Management,Female,24--26,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,0.0,False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents;Withholds necessities,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Sexual exploitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,264,Netherlands,NLD,2016,54
